source_id,title,authors,publication_year,venue,doi,pmid,arxiv_id,other_identifier,source_url,pdf_url,local_path,access_date,license_type,license_url,usage_status,inclusion_status,inclusion_reason,exclusion_reason,expected_content_hash,source_type,study_type,population,intervention,comparator,outcome_notes,notes
oncology-wen-2026-surfactant-protein-b-precursor,Surfactant Protein B Precursor Inhibit the Progression of Resectable Non-small Cell Lung Cancer by Suppressing eIF4F-mediated Immune Evasion and Cancer Stemness.,Yongheng Wen; Hao Luo; Xintong Ji; Yushu Zheng; Liang Zhang; Dan Jian; Jing Chen; Hong Zhang; Nan-Nan Zhao; Hua Jin; Cheng-Xiong Xu; Ren-Tao Wang,2026,International journal of biological sciences,10.7150/ijbs.134006,42157944,,PMC13182239,https://pmc.ncbi.nlm.nih.gov/articles/PMC13182239/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13182239.1/PMC13182239.1.pdf?md5=718045503c8e7f9ce48ea9780571f6a7,PMC13182239.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:c78f67232c8c7ceec1f50f07a5246c4da3fca07d23db8b5895d3d2b3dfa8beb2,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-kulkarni-2026-stk11-as-an-emerging-biomarker,STK11 as an Emerging Biomarker in Non-Small Cell Lung Cancer.,Amit A Kulkarni; Adam Rock; Matthew Lee; Amanda Reyes; Manish R Patel; Robert A Kratzke; Ravi Salgia,2026,"Current oncology (Toronto, Ont.)",10.3390/curroncol33050241,42187558,,PMC13206140,https://pmc.ncbi.nlm.nih.gov/articles/PMC13206140/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13206140.1/PMC13206140.1.pdf?md5=5820e378daf37d15c47beda81f367ab3,PMC13206140.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:376d9aa8d34acf586883b66f3ba70c145d2f56e1ce640b567c57dc1a7b28a0d1,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-aseyev-2026-immune-checkpoint-inhibitor-in,Immune Checkpoint Inhibitor-Induced Pneumonitis in Non-Small Cell Lung Cancer: A Narrative Review of Incidence and Clinical Risk Factors.,Olexiy Aseyev; Liliia Zrielykh; Minghan Shi; Katherine Filipovic; Claire Seymour; Rabail Siddiqui; Birubi Biman,2026,"Current oncology (Toronto, Ont.)",10.3390/curroncol33050240,42187557,,PMC13204745,https://pmc.ncbi.nlm.nih.gov/articles/PMC13204745/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13204745.1/PMC13204745.1.pdf?md5=9b4bd94c13a14ba3c276a4f218f40220,PMC13204745.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:24929f90d35858f6dce90adaf49b9a678fc169a497020a5233fd088d619fd56d,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-petrella-2026-the-role-of-immunotherapy-in-r,The Role of Immunotherapy in Resectable Non-Small Cell Lung Cancer.,Francesco Petrella; Andrea Cara; Enrico Mario Cassina; Lidia Libretti; Emanuele Pirondini; Federico Raveglia; Maria Chiara Sibilia; Antonio Tuoro,2026,Oncology research,10.32604/or.2026.076281,42065071,,PMC13126603,https://pmc.ncbi.nlm.nih.gov/articles/PMC13126603/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13126603.1/PMC13126603.1.pdf?md5=f25bd37a983a75e7f916bd678aad3241,PMC13126603.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:ce1a7ecfb2af2a7778cf82444a19074bd93c02c38075c7769f9827fa34072102,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-ge-2026-ksr2-functions-as-a-metabolic,KSR2 functions as a metabolic checkpoint for anti-PD-1 resistance by reprogramming glucose metabolism.,Yuli Ge; Qiong Zhou; Qiangqiang Zhang; Yanyan Hu; Rui Wang,2026,"Cancer immunology, immunotherapy : CII",10.1007/s00262-026-04394-z,42012646,,PMC13100183,https://pmc.ncbi.nlm.nih.gov/articles/PMC13100183/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13100183.1/PMC13100183.1.pdf?md5=0cc693d643b3e1c04f1310e64d0e0441,PMC13100183.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:c231e51fd4d7d534ac80d30fa6b7ed611744cf200e797198eb38cbd4d6853eeb,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-li-2026-the-application-and-challenges,The application and challenges of immune checkpoint inhibitors in lung cancer therapy.,Bingbing Li; Yuning Ren; Xiaoling Zhang,2026,Frontiers in immunology,10.3389/fimmu.2026.1811169,42088497,,PMC13136164,https://pmc.ncbi.nlm.nih.gov/articles/PMC13136164/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13136164.1/PMC13136164.1.pdf?md5=5d8464668d5f676279fa58d4d23cf7b4,PMC13136164.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:a81c9b1e75630e65839dc6a315cf9d9d66a5375d75bfd8fedb2486c78ec96449,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-shafie-2026-fdg-pet-ct-based-small-volume,"FDG-PET/CT based small volume accelerated immuno chemoradiotherapy in locally advanced NSCLC (PACCELIO) - a randomized, open-label, multicenter phase II trial protocol.",Rami El Shafie; Jonas Willmann; Eleni Gkika; Tanja Schimek-Jasch; Matthias Miederer; Farastuk Bozorgmehr; Frank Griesinger; Farkhad Manapov; Petros Christopoulos; Thomas Hehr; Markus Hecht; Rebecca Bütof; Martin Stuschke; Matthias Guckenberger; Gerald Schmid-Bindert; Jan Meiners; Sascha Herzer; Sonja Hartmann; Joana Lamché; Stefan Rieken; Ursula Nestle,2026,BMC cancer,10.1186/s12885-026-15901-x,41992146,,PMC13088629,https://pmc.ncbi.nlm.nih.gov/articles/PMC13088629/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13088629.1/PMC13088629.1.pdf?md5=7f4f62f363dab7be26cd15c189f7b4b5,PMC13088629.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:ac98f54c52c7ba5946e6de813be9a1d862a2f54d8a2e1b2ec9afc02a985e5423,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-li-2026-ccl5-orchestrates-paradoxical,CCL5 Orchestrates Paradoxical Immune Landscapes in NSCLC: Simultaneous Recruitment of Effector and Suppressor Cells Shapes Immunotherapy Resistance.,Shuzhan Li; Jiali Zhang; Yang Wang; Zhenzhen Hui; Xinwei Zhang; Li Zhou; Xiubao Ren,2026,Cancers,10.3390/cancers18081271,42073595,,PMC13114919,https://pmc.ncbi.nlm.nih.gov/articles/PMC13114919/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13114919.1/PMC13114919.1.pdf?md5=679ffdc8dc33444c5587a5e368f39e25,PMC13114919.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:84ff4342b05757fa98359a36070528e684e7fd43516e1316ba189bb98bea3756,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-kawczak-2026-therapeutic-targeting-of-vegfr,"Therapeutic Targeting of VEGFR-2, PD-L1, and EGFR-MET Pathways in Non-Small Cell Lung Cancer: Clinical Progress with Ramucirumab, Atezolizumab, and Amivantamab.",Piotr Kawczak; Tomasz Bączek,2026,Journal of clinical medicine,10.3390/jcm15083024,42074824,,PMC13116606,https://pmc.ncbi.nlm.nih.gov/articles/PMC13116606/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13116606.1/PMC13116606.1.pdf?md5=f7ce1de7ae8c3f38e368e5e155921dac,PMC13116606.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:126e8efd6a8942e46a934f3f7450e924224d72c778cff6699829b79dcd8b9b2f,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-saxena-2026-non-resolving-pulmonary-consol,Non-resolving Pulmonary Consolidation Mimicking Tuberculosis: A Diagnostic Pitfall Revealing Lung Adenocarcinoma.,Vedant Saxena; Anil Sontakke; Saood Ali,2026,Cureus,10.7759/cureus.107023,42147683,,PMC13173621,https://pmc.ncbi.nlm.nih.gov/articles/PMC13173621/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13173621.1/PMC13173621.1.pdf?md5=654e335f8831c107a349371a505167e0,PMC13173621.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:29ace72de08af5cce283141596beed85f838f65f4fef70a6098fce4f977e801c,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-katsarolis-2026-real-world-data-on-the-effecti,Real-World Data on the Effectiveness of Immunotherapy on Advanced NSCLC: A Retrospective Cohort Study.,Antonios Katsarolis; Iliana Tapazidou-Spanoudi; Dimitris Kugiumtzis; Nikoleta Pastelli; Dionisios Spyratos; Katerina Manika; Anastasios Vagionas; Sofia Lampaki; Elena Fountzilas,2026,Cancers,10.3390/cancers18081239,42073564,,PMC13115517,https://pmc.ncbi.nlm.nih.gov/articles/PMC13115517/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13115517.1/PMC13115517.1.pdf?md5=e9de55b23abca2034234e3df6918dc7e,PMC13115517.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:a4cc2f20c8fd079c4dbb111c7588ce308c22726f9a0a261d0effd61da5836f5d,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-hase-2026-identification-of-predictive-b,Identification of predictive biomarkers for nivolumab efficacy in non-small cell lung cancer through integrated serum lipidomics and proteomics analysis.,Hiroaki Hase; Yoshito Takeda; Shohei Koyama; Yujiro Naito; Kentaro Jingushi; So-Ichiro Fukada; Kazutake Tsujikawa,2026,Frontiers in immunology,10.3389/fimmu.2026.1773700,42058189,,PMC13121081,https://pmc.ncbi.nlm.nih.gov/articles/PMC13121081/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13121081.1/PMC13121081.1.pdf?md5=abb1aa4e30c9232b17df857dbe4895b5,PMC13121081.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:6b01348a3ec0082dbe37ec06a83d06b25f3721cebc85bd8d8af0e8eccd6d9598,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
oncology-pham-2026-first-line-pembrolizumab-monot,First-Line Pembrolizumab Monotherapy for Advanced Non-Small Cell Lung Cancer: A Multicenter Real-World Study from Vietnam.,Thi Huong Pham; Cam Phuong Pham; Thi Thu Huong Nguyen; Khanh Toan Nguyen,2026,"Current oncology (Toronto, Ont.)",10.3390/curroncol33040215,42041734,,PMC13115075,https://pmc.ncbi.nlm.nih.gov/articles/PMC13115075/,https://pmc-oa-opendata.s3.amazonaws.com/PMC13115075.1/PMC13115075.1.pdf?md5=bb38cab9648d57781350ecc31ca14d70,PMC13115075.pdf,2026-08-08,CC BY,https://creativecommons.org/licenses/by/4.0/,approved_open_access,included,"Bulk PMC Open Access Subset acquisition matching this corpus's scope vocabulary (NSCLC + PD-1/PD-L1 checkpoint-inhibitor terms), deterministic identity/license/full-text adjudication, and a documented rule-based title scope screen excluding wrong cancer types, preclinical/mechanism-only studies, off-topic diagnostic/surgical-technique papers, and single-patient case reports. Not yet individually reviewed for the golden evidence map.",,sha256:fbc913437c02f30c44212eb3521c3f99117a99f7990d019257c240777300e8b6,paper,,,,,,"Acquired via bulk PMC OA ingestion pipeline (work/oncology/acquisition_receipt.json), not individually hand-curated. study_type/population/intervention/comparator left blank pending evidence-record-level review."
